"name","file_system","mount_point","size","computer","provided_by","computer.disk_space","computer.name","computer.os","computer.used_for"
"/dev/sda1","xfs","/boot","496.7 MB","eud2-pr-mutstp01","/dev/sda1","109","eud2-pr-mutstp01","Linux CentOS","Production"
"/dev/sda6","ext4","/var","3.8 GB","SIEC-UBFRAP01","/dev/sda6","8 057","SIEC-UBFRAP01","Linux CentOS","Production"
"/dev/sda1","xfs","/boot","496.7 MB","eud3-pr-mutzb1","/dev/sda1","72","eud3-pr-mutzb1","Linux CentOS","Production"
"/dev/mapper/vg_os-root","xfs","/","9.8 GB","eud2-pr-mutdns3","","58","eud2-pr-mutdns3","Linux CentOS","Production"
"/dev/mapper/vg_os-var","xfs","/var","3.0 GB","eud3-pr-mutnms1","","193","eud3-pr-mutnms1","Linux CentOS","Production"
"/dev/nvme0n1p1","xfs","/","110.0 GB","sina-zpasp01","/dev/nvme0n1p1","109,99","sina-zpasp01","Linux CentOS","Production"
"/dev/sdf","xfs","/hadoop/hdfs/disk06","1.8 TB","fr-s-cour-wrk1-data","/dev/sdf","22 567,67","fr-s-cour-wrk1-data","Linux CentOS","Production"
"/dev/xvda3","xfs","/","183.8 GB","sana-cusap01","/dev/xvda3","184,33","sana-cusap01","Linux CentOS","Production"
"/dev/sda3","ext4","/usr/bp","49.1 GB","SIEC-UEBMAP01","/dev/sda3","6 702","SIEC-UEBMAP01","Linux CentOS","Production"
"/dev/mapper/vg_os-var","xfs","/var","22.3 GB","eud3-pr-mutzb1","","72","eud3-pr-mutzb1","Linux CentOS","Production"
"/dev/mapper/vg_plkrsv70028-lv_root","ext4","/","49.1 GB","plkrsv70028","","194","plkrsv70028","Linux CentOS","Production"
"/dev/sda1","vfat","/boot/efi","199.8 MB","fr-s-cour-edg1","/dev/sda1","6 133,85","fr-s-cour-edg1","Linux CentOS","Production"
"/dev/xvda1","xfs","/boot","496.7 MB","sana-cusap01","/dev/xvda1","184,33","sana-cusap01","Linux CentOS","Production"
"/dev/xvda1","ext4","/boot","476.2 MB","indlsv20007","/dev/xvda1","144","indlsv20007","Linux CentOS","Production"
"/dev/mapper/vg_indlsv20007-lv_home","ext4","/home","94.9 GB","indlsv20007","","144","indlsv20007","Linux CentOS","Production"
"/dev/sda5","ext4","/usr","5.8 GB","SIEC-UEBMAP01","/dev/sda5","6 702","SIEC-UEBMAP01","Linux CentOS","Production"
"/dev/mapper/vg_os-root","xfs","/","39.1 GB","eud3-pr-mongcap","","487","eud3-pr-mongcap","Linux CentOS","Production"
"/dev/sdc","xfs","/mnt/data_storage","2.5 TB","fr-s-cour-edg1","/dev/sdc","6 133,85","fr-s-cour-edg1","Linux CentOS","Production"
"/dev/mapper/vg_os-var","xfs","/var","25.7 GB","eud2-pr-mutstp01","","109","eud2-pr-mutstp01","Linux CentOS","Production"
"/dev/sdg1","vfat","/boot/efi","197.2 MB","fr-s-cour-wrk2-data","/dev/sdg1","22 568,17","fr-s-cour-wrk2-data","Linux CentOS","Production"
"/dev/mapper/centos-root","xfs","/","22.0 GB","eud3-pr-mutoxy","","47","eud3-pr-mutoxy","Linux CentOS","Production"
"/dev/xvda3","xfs","/","55.6 GB","altacsview","/dev/xvda3","56,09","altacsview","Linux CentOS","Production"
"/dev/sda1","xfs","/boot","496.7 MB","eud2-pr-zbpxy1","/dev/sda1","79","eud2-pr-zbpxy1","Linux CentOS","Production"
"/dev/mapper/vg_os-mail","xfs","/mail","4.0 GB","eud2-pr-mutstp01","","109","eud2-pr-mutstp01","Linux CentOS","Production"
"/dev/mapper/vg_os-var","xfs","/var","209.7 GB","eur3-pp-mongcap","","451","eur3-pp-mongcap","Linux CentOS","Preproduction"
"/dev/sdb","xfs","/hadoop/hdfs/disk02","1.8 TB","fr-s-cour-wrk1-data","/dev/sdb","22 567,67","fr-s-cour-wrk1-data","Linux CentOS","Production"
"/dev/mapper/vg_os-root","xfs","/","89.8 GB","eud3-pr-mutnms1","","193","eud3-pr-mutnms1","Linux CentOS","Production"
"10.198.150.7:/document_library","nfs4","/document_library","50.0 GB","sana-cusap02","","184,33","sana-cusap02","Linux CentOS","Production"
"/dev/mapper/vg_os-var","xfs","/var","48.4 GB","eud3-pr-pxyamqp","","187","eud3-pr-pxyamqp","Linux CentOS","Production"
"/dev/sda1","xfs","/boot","496.7 MB","eud3-pr-mutoxy","/dev/sda1","47","eud3-pr-mutoxy","Linux CentOS","Production"
"/dev/sdg3","ext4","/","105.7 GB","fr-s-cour-wrk1-data","/dev/sdg3","22 567,67","fr-s-cour-wrk1-data","Linux CentOS","Production"
"/dev/xvda1","xfs","/boot","496.7 MB","sana-cusap02","/dev/xvda1","184,33","sana-cusap02","Linux CentOS","Production"
"/dev/mapper/vg_siecp001-lv_root","ext4","/","49.1 GB","SIEC-CESPAP01","","194","SIEC-CESPAP01","Linux CentOS","Production"
"/dev/xvda3","xfs","/","25.6 GB","optis-ext-services","/dev/xvda3","26,08","optis-ext-services","Linux CentOS","Production"
"/dev/sda6","ext4","/var","3.8 GB","ALAE-RAKUEB001","/dev/sda6","6 302","ALAE-RAKUEB001","Linux CentOS","Production"
"/dev/mapper/vg_os-root","xfs","/","9.8 GB","eud2-pr-zbpxy1","","79","eud2-pr-zbpxy1","Linux CentOS","Production"
"/dev/mapper/vg_os-var","xfs","/var","198.4 GB","eud3-pr-mongcap","","487","eud3-pr-mongcap","Linux CentOS","Production"
"/dev/xvda1","xfs","/boot","496.7 MB","optis-services","/dev/xvda1","26,08","optis-services","Linux CentOS","Production"
"/dev/sda2","ext4","/","975.9 MB","SIEC-UBFRAP01","/dev/sda2","8 057","SIEC-UBFRAP01","Linux CentOS","Production"
"/dev/xvda3","xfs","/","183.8 GB","sana-cusap02","/dev/xvda3","184,33","sana-cusap02","Linux CentOS","Production"
"/dev/mapper/vg_eud3prmuttsc1-lv_home","ext4","/opt","87.0 GB","eud3-pr-muttsc1","","207","eud3-pr-muttsc1","Linux CentOS","Production"
"/dev/sdb","xfs","/var/lib/pgsql","418.9 GB","fr-s-cour-edg1","/dev/sdb","6 133,85","fr-s-cour-edg1","Linux CentOS","Production"
"/dev/mapper/vg_plkrsv70027-lv_home","ext4","/home","98.3 GB","SIEC-CESCAP01","","585","SIEC-CESCAP01","Linux CentOS","Production"
"/dev/sdc","xfs","/kafka-logs","418.9 GB","fr-s-cour-mst1-data","/dev/sdc","1 933,01","fr-s-cour-mst1-data","Linux CentOS","Production"
"/dev/xvda1","xfs","/boot","496.7 MB","optis-ext-services","/dev/xvda1","26,08","optis-ext-services","Linux CentOS","Production"
"/dev/xvda1","xfs","/boot","496.7 MB","altacsws","/dev/xvda1","92,14","altacsws","Linux CentOS","Production"
"/dev/sda2","xfs","/boot","494.7 MB","siai-etxsp01","/dev/sda2","114","siai-etxsp01","Linux Red Hat","Production"
"/dev/mapper/rootvg-cva_lv","xfs","/cva","5.0 GB","adc-al-lnx72","","1 118","adc-al-lnx72","Linux Red Hat","Production"
"/dev/sda1","xfs","/boot","496.7 MB","saho-alfrv03","/dev/sda1","139","saho-alfrv03","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_homemysql","xfs","/home/mysql_PA02P0","10.0 GB","saai-pa02p01","","1 716","saai-pa02p01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/data02-lv_d02_local","ext4","/backup","285.3 GB","adc-al-lnx47","","556,84","adc-al-lnx47","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","saeu-moskv01","","200","saeu-moskv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_root","xfs","/","11.0 GB","siai-rhstv52","","2 007","siai-rhstv52","Linux Red Hat","Preproduction"
"/dev/mapper/vgapp-lv_oraback","xfs","/oraback","249.9 GB","saag-hyodb2s01","","1 119,47","saag-hyodb2s01","Linux Red Hat","Preproduction"
"eu-mpaci-prod:/interfaces","nfs4","/home/interfaces/SAPIALADIN","26.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_homesansip","xfs","/home/s_ansip","220.7 MB","co-esbgw01-prod","","126","co-esbgw01-prod","Linux Red Hat","Production"
"/dev/mapper/vg00-varvol","ext4","/var","9.8 GB","argebzqapub01","","673,78","argebzqapub01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_tsmve10data-lv_homesplunk","xfs","/home/splunk","4.0 GB","ai-tsmve10-prod","","109","ai-tsmve10-prod","Linux Red Hat","Production"
"/dev/mapper/sysvg-LogVol04","","/usr","5.7 GB","alqaglnx01","","570","alqaglnx01","Linux Red Hat","Production"
"/dev/mapper/rootvg-lv_opt","ext4","/opt","3.8 GB","adc-al-lnx87","","526","adc-al-lnx87","Linux Red Hat","Development"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","saai-autop02","","262","saai-autop02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_usr","ext4","/usr","5.6 GB","adc-al-lnx148","","101,63","adc-al-lnx148","Linux Red Hat","Production"
"/dev/mapper/datavg-data_lv","ext4","/d01","19.6 GB","adc-al-lnx87","","526","adc-al-lnx87","Linux Red Hat","Development"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","saag-terraap01","","551","saag-terraap01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","saho-alfrp02","","139","saho-alfrp02","Linux Red Hat","Production"
"/dev/mapper/vgapp-lv_sdisk04","xfs","/sdisk04","20.0 GB","saag-hyodb2u01","","919,57","saag-hyodb2u01","Linux Red Hat","Preproduction"
"eu-ouaci-pprd.eu.corp.airliquide.com:/sapmnt/OUA/global","nfs4","/sapmnt/OUA/global","164.0 GB","saeu-ouaav02","","487","saeu-ouaav02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","saeu-ouaav02","","487","saeu-ouaav02","Linux Red Hat","Preproduction"
"//172.24.248.20/Data/MXPedimento","cifs","/MXPedimento","4.9 TB","adc-al-lnx72","","1 118","adc-al-lnx72","Linux Red Hat","Production"
"/dev/mapper/vg_orabase-lv_orabase","ext4","/orabase","1.5 TB","EUR3-PP-SVXMAIN","","41 040,07","EUR3-PP-SVXMAIN","Linux Red Hat","Preproduction"
"/dev/mapper/vg00alt-cvavol","ext4","/cva","4.8 GB","argebzprdpub02","","908","argebzprdpub02","Linux Red Hat","Production"
"/dev/mapper/vg_tsmve50root-root","xfs","/","9.8 GB","ai-tsmve50-pprd","","108","ai-tsmve50-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/sysvg-tmpvol","","/tmp","4.0 GB","adc-al-lnx46","","72","adc-al-lnx46","Linux Red Hat","Production"
"/dev/sda1","ext4","/boot","379.4 MB","sana-aixp-ibm1-dr","/dev/sda1","3 117","sana-aixp-ibm1-dr","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","saeu-cockp01","","304","saeu-cockp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","ext4","/var","4.8 GB","argebzstgdb03","","7 136,1","argebzstgdb03","Linux Red Hat","Preproduction"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","co-esbgw02-prod","","126","co-esbgw02-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","ext4","/","7.7 GB","saif-rhelpocd01","","100","saif-rhelpocd01","Linux Red Hat","Sandbox"
"10.192.32.38:/AGS_NFS_01/aghybrisprod/data/alt/header1","nfs4","/var/www/prod/arg-hybris/alt/header1","650.0 GB","argebzprdweb01","","743","argebzprdweb01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","saai-paasp09","","127,98","saai-paasp09","Linux Red Hat","Production"
"/dev/mapper/vgapp-lv_sdisk10","xfs","/sdisk10","50.0 GB","saag-hyodb2u01","","919,57","saag-hyodb2u01","Linux Red Hat","Preproduction"
"gio_dc_alto_prod:/vol/STD_VFEUAP01_MP01/ARCH_ALD","nfs4","/home/interfaces/IXOS/ALD","200.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","siai-etxsp01","","114","siai-etxsp01","Linux Red Hat","Production"
"10.151.25.102:/italy/files","nfs4","/home/esb/interfaces/imagine/italy","888.2 PB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"/dev/mapper/vg_oraexploit-lv_oraexploit","ext4","/oraexploit","49.1 GB","EUR3-PP-MUTMAIN","","13 491,07","EUR3-PP-MUTMAIN","Linux Red Hat","Preproduction"
"/dev/mapper/vg01-appvol","ext4","/app","49.1 GB","argebzprdpub03","","952","argebzprdpub03","Linux Red Hat","Production"
"/dev/mapper/vg_tsmveroot-lv_var","xfs","/var","5.0 GB","siai-tsmvv01","","104","siai-tsmvv01","Linux Red Hat","Preproduction"
"/dev/mapper/rootvg-lv_var","ext4","/var","3.8 GB","adc-al-lnx87","","526","adc-al-lnx87","Linux Red Hat","Development"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","siai-rhstp12","","2 157","siai-rhstp12","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","saho-archv01","","149","saho-archv01","Linux Red Hat","Preproduction"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","saho-alfrv02","","139","saho-alfrv02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_root","ext4","/","39.2 GB","argebzstgdb03","","7 136,1","argebzstgdb03","Linux Red Hat","Preproduction"
"10.196.18.14:/AGS_commerce_uat_app/data/alt/footer","nfs4","/var/www/prod/arg-hybris/alt/footer","196.0 GB","argebzstgweb02","","301","argebzstgweb02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","saif-ansiv05","","105","saif-ansiv05","Linux Red Hat","Preproduction"
"gio_epinal_prod:/vol/STD_VFDCAP02_MP01/MIKA_Data","nfs4","/home/interfaces/MIKADO","20.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","saho-alfrv03","","139","saho-alfrv03","Linux Red Hat","Preproduction"
"10.152.67.42:/","nfs4","/ETL-CF-EFS-DEV-10-152-67-42","888.2 PB","ai-samba-pprd","","117","ai-samba-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg01-lv_app","xfs","/airgas","150.9 GB","argebzqaend01_new","","301,92","argebzqaend01_new","Linux Red Hat","Preproduction"
"/dev/mapper/VolGroup-tmpvol","ext4","/tmp","8.2 GB","drsaagebzprddb01","","2 116","drsaagebzprddb01","Linux Red Hat","Disaster recovery"
"/dev/sda1","ext3","/boot","484.3 MB","pdc-al-lnx10","","97","pdc-al-lnx10","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_var","ext4","/var","4.8 GB","SIAI-NTSYP01","","642","SIAI-NTSYP01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","ai-tsmve10-prod","","109","ai-tsmve10-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","sanaistp01","","121","sanaistp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","saif-rhelpocd02","","126","saif-rhelpocd02","Linux Red Hat","Sandbox"
"lie1app:/home/interface3","nfs4","/eu-oraliGZ-prod/lie1app/home/interface3","5.0 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","saec-engiv01","","65,98","saec-engiv01","Linux Red Hat","Preproduction"
"10.154.48.29:/","nfs4","/efs-hc-prd-10.154.48.29","888.2 PB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg00-auditvol","ext4","/var/log/audit","120.0 MB","argebzprdhss01","","2 037","argebzprdhss01","Linux Red Hat","Production"
"/dev/mapper/root_vg-lv_opt","ext4","/opt","3.4 GB","sana-aixp-ibm1-dr","","3 117","sana-aixp-ibm1-dr","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_home_menus","xfs","/home/menus","194.7 MB","siai-etxcv01","","135","siai-etxcv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","co-esbgw01-pprd","","125","co-esbgw01-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/mpatha2","xfs","/boot","972.7 MB","sana-ebsrdp01","","43 187,11","sana-ebsrdp01","Linux Red Hat","Production"
"adc-al-lnx88:/d02/IBM/doclinks","nfs4","/home/doclinks","177.0 GB","adc-al-lnx87","","526","adc-al-lnx87","Linux Red Hat","Development"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","5.0 GB","saag-terraar01","","551","saag-terraar01","Linux Red Hat","Preproduction"
"picapp:/home/interface","nfs4","/ho-picpGZ-prod/picapp/home/interface","7.0 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hpomuser","xfs","/home/hpomuser","124.7 MB","saeu-prdgp05","","451,95","saeu-prdgp05","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","siai-probp01","","250,15","siai-probp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","saho-alfrv02","","139","saho-alfrv02","Linux Red Hat","Preproduction"
"/dev/mapper/vg00-crashvol","ext4","/var/crash","3.9 GB","argebzprdpub04","","952","argebzprdpub04","Linux Red Hat","Production"
"/dev/mapper/root_vg-lv_root","ext4","/","9.7 GB","sanatlsdp01","","1 038","sanatlsdp01","Linux Red Hat","Production"
"/dev/sda1","xfs","/boot","496.7 MB","saif-rhelpocd02","/dev/sda1","126","saif-rhelpocd02","Linux Red Hat","Sandbox"
"/dev/mapper/vg_data-lv_lib_pulp","xfs","/var/lib/pulp","879.9 GB","siai-rhstv52","","2 007","siai-rhstv52","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_var","xfs","/var","7.0 GB","ai-samba-pprd","","117","ai-samba-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/orabase3","ext4","/orabase3","1.2 TB","EUR3-PP-SVXMAIN","","41 040,07","EUR3-PP-SVXMAIN","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","saec-engiv01","","65,98","saec-engiv01","Linux Red Hat","Preproduction"
"saeu-aldfp01:/home/data/s_ftpwto","nfs4","/saeu-aldfp01/home/data/s_ftpwto","49.1 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hpomuser","xfs","/home/hpomuser","124.7 MB","saai-pa02p01","","1 716","saai-pa02p01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","SAHO-ARCWV01","","149","SAHO-ARCWV01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_home","xfs","/home","5.0 GB","saag-terraap02","","551","saag-terraap02","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_spool_squid","xfs","/var/spool/squid","20.0 GB","siai-rhstp12","","2 157","siai-rhstp12","Linux Red Hat","Production"
"/dev/mapper/vg00-homevol","ext4","/home","983.7 MB","argebzprdweb02","","741","argebzprdweb02","Linux Red Hat","Production"
"/dev/mapper/root_vg-lv_usr","ext4","/usr","5.9 GB","sana-aixp-ibm1-dr","","3 117","sana-aixp-ibm1-dr","Linux Red Hat","Production"
"/dev/sda1","ext4","/boot","487.9 MB","argebzprdhss01","/dev/sda1","2 037","argebzprdhss01","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_opt_theforeman","xfs","/opt/theforeman","2.7 GB","siai-rhstv52","","2 007","siai-rhstv52","Linux Red Hat","Preproduction"
"/dev/mapper/rhel-home","xfs","/home","3.1 GB","vmalqnasnprd02","","73 526","vmalqnasnprd02","Linux Red Hat","Production"
"/dev/nvme0n1p2","xfs","/","100.0 GB","adc-al-lnx82","/dev/nvme0n1p2","99,99","adc-al-lnx82","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_ansible","xfs","/home/ansible","10.0 GB","siai-ansip01","","126","siai-ansip01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","siai-probv01","","265,2","siai-probv01","Linux Red Hat","Preproduction"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","saai-autop02","","262","saai-autop02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hpomuser","xfs","/home/hpomuser","124.7 MB","saeu-vdbwd01","","124","saeu-vdbwd01","Linux Red Hat","Development"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","saeu-esbmv01","","197","saeu-esbmv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_home","ext4","/home","58.0 MB","eu-lxeco-prod","","111","eu-lxeco-prod","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_usr_opwadm","xfs","/usr/sap/opwadm","196.7 MB","saeu-opwcp01","","633","saeu-opwcp01","Linux Red Hat","Production"
"/dev/mapper/vg00-lv_opt","ext4","/opt","7.7 GB","argebzstgweb01","","218","argebzstgweb01","Linux Red Hat","Preproduction"
"/dev/sda1","ext3","/boot","288.6 MB","adc-al-lnx52","/dev/sda1","620","adc-al-lnx52","Linux Red Hat","Production"
"/dev/mapper/rhel-root","xfs","/","4.9 GB","vmalqnasnprd02","","73 526","vmalqnasnprd02","Linux Red Hat","Production"
"/dev/nvme0n1p2","xfs","/","100.0 GB","sana-fabad01","/dev/nvme0n1p2","99,99","sana-fabad01","Linux Red Hat","Development"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","5.0 GB","saag-terraap02","","551","saag-terraap02","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","siai-rhstv52","","2 007","siai-rhstv52","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","saeu-prdgp04","","122,44","saeu-prdgp04","Linux Red Hat","Production"
"/dev/mapper/vg02-lv_crs","ext4","/u01/app/crs","49.1 GB","argebzstgdb03","","7 136,1","argebzstgdb03","Linux Red Hat","Preproduction"
"ec-t34ci-test:/interfaces","nfs4","/home/interfaces/T34","12.0 GB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_home","xfs","/home","5.0 GB","saag-terraap01","","551","saag-terraap01","Linux Red Hat","Production"
"/dev/xvda1","ext4","/boot","476.2 MB","ADC-AL-LNX81","/dev/xvda1","837,3","ADC-AL-LNX81","Linux Red Hat","Production"
"/dev/mapper/vg00-rootvol","ext4","/","11.7 GB","argebzprdweb02","","741","argebzprdweb02","Linux Red Hat","Production"
"/dev/sda2","xfs","/boot","494.7 MB","siai-tsmvp01","/dev/sda2","104","siai-tsmvp01","Linux Red Hat","Production"
"/dev/mapper/rhel-usr","xfs","/usr","4.7 GB","sanasoad03","","76","sanasoad03","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_esb","xfs","/home/esb","19.0 GB","co-esbgw02-pprd","","125","co-esbgw02-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","ai-samba-pprd","","117","ai-samba-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/backup_vg-backup_lv","ext4","/backup","393.6 GB","sanamxmdd01","","2 724","sanamxmdd01","Linux Red Hat","Development"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","SIAI-SRAMP02","","116","SIAI-SRAMP02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","saho-alfrv03","","139","saho-alfrv03","Linux Red Hat","Preproduction"
"/dev/mapper/vg04-sdisk07","ext4","/sdisk07","19.6 GB","argebzstgdb01","","4 649","argebzstgdb01","Linux Red Hat","Preproduction"
"eu-ialadinAPGZ-prod:/lofs/home/lusers/ialadin/handheld/hhuser","nfs4","/home/lusers/ialadin/hhuser","195.6 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"/dev/xvda2","xfs","/","50.0 GB","sina-rhel7repo","/dev/xvda2","49,99","sina-rhel7repo","Linux Red Hat","Production"
